ID,FIELD
IT\ICCU\LO1\1058064,Tre per sei
IT\ICCU\LO1\1064163,Una furtiva lagrima
IT\ICCU\LO1\1067105,*Sciagurata il tempo affretta; *Per pietà non mi scacciate
IT\ICCU\LO1\1066670,*Pietoso cielo tu mel serba
IT\ICCU\LO1\1066767,*Pitocchi... bricconi risposte non voglio
IT\ICCU\LO1\1067061,*Tor mi potevi alto signor la vita
IT\ICCU\LO1\1066839,*No no no non posso
IT\ICCU\LO1\1066828,*Scrivi... obbedisci... insano
IT\ICCU\LO1\1066897,*Va la morte sul capo
IT\ICCU\LO1\1067075,*Non parlar... se parli trema
IT\ICCU\LO1\1064681,*Introduzione orchestrale
IT\ICCU\LO1\1064313,La *pietade col nemico or mi sembra qui delitto
IT\ICCU\LO1\1063967,Canzonetta del bardo
IT\ICCU\NAP\0357688,Malagueña
IT\ICCU\LO1\1097547,*E' ver di Tirsi i giorni
IT\ICCU\LO1\1097585,Introduzione
IT\ICCU\LO1\1101532,*Già del ciel turbato
IT\ICCU\LO1\1098027,Introduzione
IT\ICCU\LO1\1098009,*Dulces aurae rivi amici
IT\ICCU\LO1\1098013,*Vive superne Deus
IT\ICCU\MSM\0252682,Ah perché se mia tu sei
IT\ICCU\MSM\0252717,Questa vaga auretta amica
IT\ICCU\MSM\0252718,Dio ti elesse al gran cimento
IT\ICCU\MSM\0252719,Se della balza alpina
IT\ICCU\MSM\0252308,Teco resti anima mia
IT\ICCU\MSM\0252396,No crudel tu non m'amasti
IT\ICCU\MSM\0252400,L'ultimo istante attendo. Al mio destin deh lasciami
IT\ICCU\MSM\0252401,L'ultimo istante attendo. Al mio destin deh lasciami
IT\ICCU\MSM\0252405,Tu parti crudele
IT\ICCU\MSM\0252406,Vederlo sol bramo
IT\ICCU\MSM\0252410,Nel mirarti o Prence amato
IT\ICCU\MSM\0252411,Che l' ira mia disarmi
IT\ICCU\MSM\0252412,Ombra adorata aspetta
IT\ICCU\MSM\0252413,Oh ciel che passo è questo
IT\ICCU\MSM\0252423,Ricciardo che veggo
IT\ICCU\MSM\0252426,Ah non posso non mi fido
IT\ICCU\MSM\0252471,Per pietà deh! non lasciarmi
IT\ICCU\MSM\0252729,"Il tuo destino, ingrata"
IT\ICCU\MSM\0252691,Ho perduto il bel sembiante
IT\ICCU\MSM\0252404,Per te mio tesoro
IT\ICCU\MSM\0252407,Al dover di fida sposa
IT\ICCU\MSM\0252408,Oh istante felice
IT\ICCU\MSM\0252409,Ehi Tiburzio
IT\ICCU\MSM\0252414,Sempre fedele a te
IT\ICCU\MSM\0252763,La vostra Pamela v'adora
IT\ICCU\MSM\0252693,Qual rea viltade è questa
IT\ICCU\MSM\0252694,Sospirando afflitto e mesto
IT\ICCU\MSM\0252733,Son felice amato bene
IT\ICCU\MSM\0252652,Sinfonia
IT\ICCU\MSM\0252422,Amor possente nome
IT\ICCU\MSM\0252484,Perdonate signor mio
IT\ICCU\MSM\0252769,Frena audace il labbro altero
IT\ICCU\MSM\0252695,A chi piace l'allegria
IT\ICCU\MSM\0252656,Teneri e puri affetti
IT\ICCU\MSM\0252657,Ah che non serve il piangere
IT\ICCU\MSM\0252485,Signor deh concedete
IT\ICCU\MSM\0252859,Sinfonia
IT\ICCU\MSM\0252738,All'amabile contessa
IT\ICCU\MSM\0252740,Siamo soli non v'è gente
IT\ICCU\MSM\0252697,Con il crin di lauri adorno
IT\ICCU\MSM\0252658,Non più andrai farfallone amoroso
IT\ICCU\MSM\0252659,Voi che sapete che cosa è amor
IT\ICCU\MSM\0252798,Sinfonia
IT\ICCU\MSM\0252772,Tremante confusa
IT\ICCU\MSM\0252698,Io ti lascio oh figlia amata
IT\ICCU\MSM\0252699,Di chi t'adora a lato
IT\ICCU\MSM\0252743,Sei di pietade indegno
IT\ICCU\MSM\0252744,Ah ti stringo al seno
IT\ICCU\MSM\0252674,M'hanno detto
IT\ICCU\MSM\0252700,Per voi fra l'armi intrepido
IT\ICCU\MSM\0252747,Mio cavaliere amabile
IT\ICCU\MSM\0252705,Rendi il consorte amato
IT\ICCU\MSM\0252662,Deh se mirate il pianto
IT\ICCU\MSM\0252676,Smarrita quest'alma
IT\ICCU\MSM\0252752,Cara non dubitar
IT\ICCU\MSM\0252754,Resta o cara e calma intanto
IT\ICCU\MSM\0252706,Ombre amate
IT\ICCU\MSM\0252715,Dir potessi almen per poco
IT\ICCU\MSM\0252424,Mio figlio non sei
IT\ICCU\MSM\0252425,Oh il mio caro pupazetto
IT\ICCU\MSM\0252716,L' empio duce alfine è spento
IT\ICCU\MSM\0252757,Del figlio diletto
IT\ICCU\MSM\0252759,Resta o caro a me vicino
IT\ICCU\MSM\0252760,Resta o caro a me vicino
IT\ICCU\MSM\0252886,In questo luogo orrendo
IT\ICCU\MSM\0252888,Quest'ultimo addio
IT\ICCU\MSM\0252811,Paso doble
IT\ICCU\MSM\0252762,La vostra Pamela v'adora
IT\ICCU\MSM\0252487,Quanto è dolce in sul mattino
IT\ICCU\MSM\0252488,Deh lasciate ch'io respiri
IT\ICCU\MSM\0252438,Sono piena di timore
IT\ICCU\MSM\0252489,Pria che spunti in ciel l'aurora
IT\ICCU\MSM\0252305,Perdonate signor mio
IT\ICCU\MSM\0252306,Come sembravami bello il mattino
IT\ICCU\MSM\0252307,In quel barbaro momento
IT\ICCU\MSM\0252309,Guardi un vasto principato
IT\ICCU\MSM\0252684,Al crudele acerbo affanno
IT\ICCU\MSM\0252685,Sol quei che provano
IT\ICCU\MSM\0252686,"Basta, basta così. Prefida sorte irata"
IT\ICCU\MSM\0252382,Ebbi d'Elisa il core
IT\ICCU\MSM\0252383,Vanne o cara ad altro amante
IT\ICCU\MSM\0252384,Perchè quell'urna mesta
IT\ICCU\MSM\0252310,Ah sol bramo o mia speranza
IT\ICCU\MSM\0252311,Dolce sonno oblio de' mali
IT\ICCU\MSM\0252312,"Se cerca, se dice"
IT\ICCU\MSM\0252687,Son dolci i sospiri
IT\ICCU\MSM\0252721,Alla natia capanna
IT\ICCU\MSM\0252439,Ecco il soggiorno orribile
IT\ICCU\MSM\0252313,Che farò
IT\ICCU\MSM\0252403,Tu riposi io veglio e peno
IT\ICCU\MSM\0252470,Quelle pupille tenere
IT\ICCU\MSM\0252314,Tigre Ircana in selva ombrosa
IT\ICCU\MSM\0252692,Nei caldi miei sospiri
IT\ICCU\MSM\0253199,Sinfonia
IT\ICCU\MSM\0252732,Vanne o cara fra le selve
IT\ICCU\MSM\0253346,Ouverture
IT\ICCU\MSM\0253348,In quel barbaro momento
IT\ICCU\MSM\0253200,Sinfonia
IT\ICCU\MSM\0252758,Del figlio diletto
IT\ICCU\MSM\0253912,Perfidi sposi oh Dio
IT\ICCU\MSM\0252701,Chi dice mal d'amore
IT\ICCU\MSM\0253201,"Elena! Oh tu, ch'io chiamo"
IT\ICCU\MSM\0253514,De mi tu bentud
IT\ICCU\MSM\0253515,Esperava con impaciencia
IT\ICCU\MSM\0252702,Chi dice mal d'amore
IT\ICCU\MSM\0252761,Ecco il sen
IT\ICCU\MSM\0253691,Dunque invano i perigli la morte
IT\ICCU\MSM\0253692,Presto amiche a spasso
IT\ICCU\MSM\0252714,Bell'alme generose
IT\ICCU\MSM\0252704,Chi dice mal d'amore
IT\ICCU\MSM\0252885,Mura felici ove il mio ben s'aggira
IT\ICCU\MSM\0252712,Rose che un dì spiegaste
IT\ICCU\MSM\0253934,Va combatti e torna a noi
IT\ICCU\MSM\0253935,Che tremore nelle vene
IT\ICCU\MSM\0253693,Di un bell'uso di Turchia
IT\ICCU\MSM\0253694,Amor possente nome
IT\ICCU\MSM\0252720,Spoglia onorata e pallida
IT\ICCU\MSM\0253219,Ah sì per voi già sento
IT\ICCU\MSM\0253066,Ouverture
IT\ICCU\MSM\0253766,"Oro, quant'oro ogn'avido"
IT\ICCU\MSM\0253767,Il pensier d'un amore felice
IT\ICCU\MSM\0253768,È l'Assiria una regina
IT\ICCU\MSM\0252768,Dell'iniquo tradimento
IT\ICCU\MSM\0252707,Se alfin sull'innocente
IT\ICCU\MSM\0253220,Ouverture
IT\ICCU\MSM\0252749,Perchè mai sposina mia
IT\ICCU\LO1\1112791,Introduzione
IT\ICCU\MSM\0252736,Un soave non so che
IT\ICCU\MSM\0252723,Ah sì per voi già sento
IT\ICCU\MSM\0253057,Sinfonia
IT\ICCU\MSM\0253035,Gl' amanti han tanti inganni
IT\ICCU\MSM\0252770,Oh dolce e caro istante
IT\ICCU\MSM\0252750,Donne care ambil sesso
IT\ICCU\MSM\0252764,"Ah vieni, nel tuo sangue"
IT\ICCU\MSM\0252771,Quando nel campo armata
IT\ICCU\MSM\0253224,Marcia
IT\ICCU\MSM\0252746,Vieni colá t'attendo
IT\ICCU\MSM\0253520,Yo que soi contravandista
IT\ICCU\MSM\0253690,Cara negl'occhi tuoi
IT\ICCU\MSM\0253090,Sinfonia
IT\ICCU\MSM\0252737,Forse un dì conoscerete
IT\ICCU\MSM\0253441,Sinfonia
IT\ICCU\MSM\0253442,Sinfonia
IT\ICCU\MSM\0253443,Sinfonia
IT\ICCU\MSM\0253444,Sinfonia
IT\ICCU\MSM\0253235,Walzer
IT\ICCU\MSM\0253523,Entan dicho
IT\ICCU\MSM\0253695,Al crudele acerbo affanno
IT\ICCU\MSM\0253696,Calma omai l'interno affanno
IT\ICCU\MSM\0253697,Dal mar d'Atlante all'Indico
IT\ICCU\MSM\0253769,Donna chi sei?
IT\ICCU\MSM\0253770,Sotto il paterno tetto
IT\ICCU\MSM\0253778,Teco dall'are pronube
IT\ICCU\MSM\0253786,Come rugiada al cespite
IT\ICCU\MSM\0252751,Vederlo sol bramo
IT\ICCU\MSM\0252341,N'ho fatto zerbinotti
IT\ICCU\MSM\0253445,Sinfonia
IT\ICCU\LO1\1113086,*Vieni o caro vieni
IT\ICCU\MSM\0252773,Dov'è la destra infida
IT\ICCU\MSM\0252741,A me vieni o gioia bella
IT\ICCU\MSM\0252661,Se vezzi se amanti
IT\ICCU\MSM\0253446,Sinfonia
IT\ICCU\MSM\0253915,Fra gli amplessi in pochi istanti
IT\ICCU\MSM\0253091,Sinfonia
IT\ICCU\MSM\0253092,Scena
IT\ICCU\MSM\0252753,Guardate che figura
IT\ICCU\MSM\0252742,Mio carino graziosino
IT\ICCU\MSM\0253496,Sinfonia
IT\ICCU\MSM\0253936,Or che niuno qui ci ascolta
IT\ICCU\MSM\0253197,Sinfonia
IT\ICCU\MSM\0252416,Ciel che ascolto
IT\ICCU\MSM\0252731,Io ti lascio perchè uniti
IT\ICCU\MSM\0253198,Sinfonia
IT\ICCU\MSM\0252711,Di piacer mi balza il cor
IT\ICCU\MSM\0254492,Se vi alletta o bella Elisa
IT\ICCU\MSM\0254493,Dopo il fremente nembo
IT\ICCU\MSM\0254761,Di Marte la tromba
IT\ICCU\MSM\0254762,Torna alle patrie sponde
IT\ICCU\MSM\0254497,Deh ritorni al sen la calma
IT\ICCU\MSM\0254499,Guarda nel mio Taddeo
IT\ICCU\MSM\0254701,Aunque soi contrabandista
IT\ICCU\MSM\0254719,Ah lasciarti in tanto affanno
IT\ICCU\MSM\0254720,Forse di tanto orgoglio
IT\ICCU\MSM\0254722,"Dite in grazia, quei signori"
IT\ICCU\MSM\0254552,Taci non hai difese
IT\ICCU\MSM\0254553,Pappataci che mai sento
IT\ICCU\MSM\0254555,*Languir per una bella
IT\ICCU\MSM\0254567,El hombre
IT\ICCU\MSM\0254587,Ouverture
IT\ICCU\MSM\0254588,Ouverture
IT\ICCU\MSM\0254620,Sinfonia
IT\ICCU\MSM\0254633,Sinfonia
IT\ICCU\MSM\0254959,Gran ballabile
IT\ICCU\MSM\0254854,Che bel diletto
IT\ICCU\MSM\0254855,"Incerto, pentito, crudele"
IT\ICCU\MSM\0254859,Amanti vi compiango
IT\ICCU\MSM\0254861,Anima fella e cotta
IT\ICCU\MSM\0254909,Ouverture
IT\ICCU\MSM\0254968,Quel dirmi oh Dio non t'amo
IT\ICCU\MSM\0254984,Walzer
IT\ICCU\MSM\0254862,Palesa il vero incanto
IT\ICCU\MSM\0254863,Signor una parola
IT\ICCU\MSM\0254864,"Piano, piano miei Signori"
IT\ICCU\MSM\0254865,"Per servirla, mia Signora"
IT\ICCU\MSM\0254944,Quelle pupille tenere
IT\ICCU\MSM\0254945,Quelle pupille tenere
IT\ICCU\MSM\0254946,Sinfonia
IT\ICCU\MSM\0255026,Ne il superbo pavon
IT\ICCU\MSM\0255027,Tu che i miseri conforti
IT\ICCU\MSM\0255028,Perché mai le luci aprimmo
IT\ICCU\MSM\0254850,Forse di tanto orgoglio
IT\ICCU\MSM\0254851,Tremate empi tremate
IT\ICCU\MSM\0254853,Una campana antica e un campanello
IT\ICCU\MSM\0254885,Sinfonia
IT\ICCU\MSM\0254886,Andante
IT\ICCU\MSM\0254891,Finale
IT\ICCU\MSM\0254907,Ouverture
IT\ICCU\MSM\0254908,Ouverture
IT\ICCU\MSM\0254244,Pien di contento in seno
IT\ICCU\MSM\0254257,Alfin da tanti affanni
IT\ICCU\MSM\0254232,La tua clemenza imploro
IT\ICCU\MSM\0254072,Caro bell'idol mio
IT\ICCU\MSM\0254245,Vado e giro nei palchetti
IT\ICCU\MSM\0254350,"Prenda fiato, prenda fiato"
IT\ICCU\MSM\0254351,"Sento, oimé, che mi vien male"
IT\ICCU\MSM\0254167,Wohin?
IT\ICCU\MSM\0254484,Ne'giorni tuoi felici
IT\ICCU\MSM\0254486,Se inclinassi a prender moglie
IT\ICCU\MSM\0254487,Oh dolce e caro istante
IT\ICCU\MSM\0254491,Cruda sorte
IT\ICCU\MSM\0254074,Parto se vuoi
IT\ICCU\NAP\0374831,Marcia funebre
IT\ICCU\MSM\0254233,Se alla Patria ognor donai
IT\ICCU\MSM\0254352,"Prenda pure, prenda fiato"
IT\ICCU\MSM\0253959,Fu celeste quel contento
IT\ICCU\MSM\0254078,Nei lacci miei cadesti
IT\ICCU\MSM\0254079,Un soave non so che
IT\ICCU\MSM\0254234,Deh parlate
IT\ICCU\MSM\0254317,Un marmo istesso in un funesto
IT\ICCU\MSM\0253965,Marcia
IT\ICCU\MSM\0254247,Quelle pupille tenere
IT\ICCU\MSM\0254355,"Sento, oimé, che mi vien male"
IT\ICCU\MSM\0254319,Tutto da voi dipende
IT\ICCU\MSM\0253967,Alla pace degli eletti
IT\ICCU\MSM\0253968,Marcia
IT\ICCU\MSM\0254320,O momento fortunato!
IT\ICCU\MSM\0254441,Serba a chi vuoi quel core
IT\ICCU\MSM\0254084,Mille sospiri
IT\ICCU\MSM\0254248,Quelle pupille tenere
IT\ICCU\MSM\0254238,A versar l'amato sangue
IT\ICCU\MSM\0254235,Assisa a' piè d'un salice
IT\ICCU\MSM\0254451,Sognai tormenti affanni
IT\ICCU\MSM\0254251,Nacqui all'affanno e al pianto
IT\ICCU\MSM\0254198,Ouverture
IT\ICCU\MSM\0254456,Pria che spunti in ciel l'aurora
IT\ICCU\MSM\0254457,Or che dici
IT\ICCU\MSM\0254461,Quando penso ai casi miei
IT\ICCU\MSM\0254462,Di un alma incostante
IT\ICCU\MSM\0254135,Adagio
IT\ICCU\MSM\0254087,Atto secondo
IT\ICCU\MSM\0254089,Atto secondo
IT\ICCU\MSM\0254236,Ombra adorata aspetta
IT\ICCU\MSM\0254470,Che stuol d'infelici
IT\ICCU\MSM\0254471,Ombra adorata aspetta
IT\ICCU\MSM\0254473,Perche' turbar la calma
IT\ICCU\MSM\0254094,Atto secondo
IT\ICCU\MSM\0254249,Come dolce all'alma mia
IT\ICCU\MSM\0254483,"Cosa far pensi, far pensi, o figlia"
IT\ICCU\MSM\0254242,Ah parlate che forse tacendo
IT\ICCU\MSM\0254250,Spoglia onorata e pallida
IT\ICCU\MSM\0254253,Assisa a' piè d'un salice
IT\ICCU\MSM\0254243,Che farò senza il mio bene
IT\ICCU\MSM\0254154,Noël
IT\ICCU\MSM\0254155,Libro 1. Preludio e fuga n. 22. Fuga
IT\ICCU\MSM\0254156,Corteggio
IT\ICCU\MSM\0254060,A me uno schiaffo?
IT\ICCU\MSM\0254062,Che tremore nelle vene
IT\ICCU\MSM\0254256,Ad un ridente aspetto
IT\ICCU\MSM\0254231,Quel dirmi oh Dio! non t'amo
IT\ICCU\MSM\0254159,Andante Maestoso
IT\ICCU\MSM\0252713,Se al caro bene vicino
IT\ICCU\MSM\0252766,Perchè se mio tu sei
IT\ICCU\LO1\1112795,Scelta
IT\ICCU\MSM\0252767,Sento oimè che mi vien male
IT\ICCU\MSM\0253238,Ouverture
IT\ICCU\MSM\0253120,Sinfonia
IT\ICCU\MSM\0253021,Marcia
IT\ICCU\MSM\0253244,Non mi vantar gli allori
IT\ICCU\MSM\0253459,Sinfonia
IT\ICCU\MSM\0253153,Sinfonia
IT\ICCU\MSM\0253088,Finale
IT\ICCU\MSM\0253259,Sinfonia
IT\ICCU\MSM\0253089,Quel sembiante quello sguardo
IT\ICCU\MSM\0252672,Guardami un poco da capo a piedi
IT\ICCU\MSM\0252675,Ciel pietoso ciel clemente
IT\ICCU\MSM\0253270,Finale
IT\ICCU\MSM\0252677,Se il ciel mi divide
IT\ICCU\MSM\0252689,"Ah mia vita, mio tesoro"
IT\ICCU\MSM\0253729,Cruda sorte
IT\ICCU\MSM\0253730,Invan tu fingi ingrata
IT\ICCU\MSM\0254324,Seconda Signore quei moti del core
IT\ICCU\MSM\0253152,Pensa alla patria
IT\ICCU\MSM\0253543,Una voce poco fa
IT\ICCU\MSM\0254053,Atto terzo
IT\ICCU\MSM\0253921,Cara e fatal immagine
IT\ICCU\MSM\0253731,Ricciardo che veggo
IT\ICCU\MSM\0253562,Caro padre caro bene
IT\ICCU\MSM\0252734,Quel sangue a me si caro
IT\ICCU\LO1\1113643,"Kyrie, Gloria, Credo"
IT\ICCU\NAP\0374198,"*Lento, quasi pastorale"
IT\ICCU\MSM\0253747,Quando nel campo armata
IT\ICCU\MSM\0253750,"Se cerca, se dice: l'amico"
IT\ICCU\MSM\0253094,Cavatina
IT\ICCU\MSM\0253095,Aria
IT\ICCU\MSM\0253096,Scena
IT\ICCU\MSM\0253909,Ah chi vedo
IT\ICCU\MSM\0253923,Ah ti stringo al seno omai
IT\ICCU\MSM\0253567,Allor che dense tenebre
IT\ICCU\MSM\0254255,Ad un ridente aspetto
IT\ICCU\MSM\0253847,Pensa alla patria
IT\ICCU\MSM\0253848,A chi piace l'allegria
IT\ICCU\MSM\0253929,Ah confida ad altra mano
IT\ICCU\MSM\0253924,Ah! se de' mali miei
IT\ICCU\MSM\0253751,Ho perduto il bel sembiante
IT\ICCU\MSM\0253578,Ah spiegarti oh Dio vorrei
IT\ICCU\MSM\0253579,Dunque invano
IT\ICCU\MSM\0253580,Ah! confida ad altra mano
IT\ICCU\MSM\0253849,Il tenero mio core
IT\ICCU\MSM\0253930,"Ah, non tradirmi Amore"
IT\ICCU\MSM\0253910,Dille che questo core
IT\ICCU\MSM\0253581,"Se il cor, gli affetti suoi"
IT\ICCU\MSM\0253756,Al mio dolce e vivo ardore
IT\ICCU\MSM\0253757,Del figlio diletto
IT\ICCU\MSM\0253698,"Mie ragazze, favorite"
IT\ICCU\MSM\0253699,"Ne Cicotto, cca addò jammo?"
IT\ICCU\MSM\0253700,"Cara Lucrezia, sei formidabile"
IT\ICCU\MSM\0253701,Finale atto 1.
IT\ICCU\MSM\0253902,"Partirò, ti lascerò"
IT\ICCU\MSM\0253530,Despues que yo
IT\ICCU\MSM\0253759,"Va pensiero, sull'ali dorate"
IT\ICCU\MSM\0253760,All'età dell'innocenza
IT\ICCU\MSM\0253604,Deh tu reggi in tal momento
IT\ICCU\MSM\0253533,A si que el matrimonio
IT\ICCU\MSM\0253702,Il Barone col Notaro
IT\ICCU\MSM\0253703,Sei morelli e quattro bai
IT\ICCU\MSM\0253854,Ombra che pallida
IT\ICCU\MSM\0253855,Spera mi dici
IT\ICCU\MSM\0253856,"Ha, hab' ich euch noch erwischt!"
IT\ICCU\MSM\0253931,Che miro
IT\ICCU\MSM\0253926,Ti arrendi al fin
IT\ICCU\MSM\0253763,Atto secondo
IT\ICCU\MSM\0253816,"Eccolo, ti ravviso a te ritorno"
IT\ICCU\MSM\0253858,Che l'eterna provvidenza
IT\ICCU\MSM\0253860,Perchè palpiti cor mio
IT\ICCU\MSM\0253862,Care amiche io vi son grata
IT\ICCU\MSM\0253980,Atto 1
IT\ICCU\MSM\0253764,Ho perduto il bel sembiante
IT\ICCU\MSM\0253911,Aurette lusinghiere
IT\ICCU\MSM\0253916,Il braccio mio guerriero
IT\ICCU\MSM\0253927,Non palpitar mia vita
IT\ICCU\MSM\0254029,Per te Roma
IT\ICCU\MSM\0253716,Sei morelli e quattro bai
IT\ICCU\MSM\0254030,Come! Ahimé! Partir degg'io
IT\ICCU\MSM\0254041,Anch'io son da marito
IT\ICCU\MSM\0254044,Ah che fà l'amato bene
IT\ICCU\MSM\0253718,Ah! se de' mali miei
IT\ICCU\MSM\0253917,Dolce dell'anima
IT\ICCU\MSM\0253706,Vederlo sol bramo
IT\ICCU\MSM\0253707,Oh cara! Oh amata
IT\ICCU\MSM\0253719,Camminate... Non tremate
IT\ICCU\MSM\0253720,In ozio alcun non stia
IT\ICCU\MSM\0253721,Ho formato già contratto
IT\ICCU\MSM\0253722,*È serbato a questo acciaro
IT\ICCU\MSM\0253723,Quel dirmi oh Dio non t'amo
IT\ICCU\MSM\0253872,Torna alle patrie sponde
IT\ICCU\MSM\0253873,Mi brami che pena
IT\ICCU\MSM\0254049,Ah crudel da noi t'invola
IT\ICCU\MSM\0254051,Cara Metilde bella
IT\ICCU\MSM\0254052,La sospirata calma
IT\ICCU\MSM\0254254,Di piacer mi balza il cor
IT\ICCU\MSM\0254056,Stelle! Numi che sento
IT\ICCU\MSM\0253888,Fanciulla prigioniera
IT\ICCU\MSM\0253727,Una voce poco fa
IT\ICCU\MSM\0253889,Non partir mi svela o cara
IT\ICCU\MSM\0253919,Perdonatemi se mai
IT\ICCU\MSM\0253724,Senti qua sposina mia
IT\ICCU\MSM\0253725,Ah serena il mesto ciglio
IT\ICCU\MSM\0253895,Per te mio tesoro
IT\ICCU\MSM\0253891,Sempre uniti insiem saremo
IT\ICCU\MSM\0253892,Se mi serbasti il soglio
IT\ICCU\MSM\0253893,Pensa che sol per poco
IT\ICCU\MSM\0253726,Gelido palpitante
IT\ICCU\MSM\0253728,"Ah vieni, nel tuo sangue"
IT\ICCU\MSM\0254321,O momento fortunato!
IT\ICCU\MSM\0254322,Vincitor la man ti stendo
IT\ICCU\MSM\0255044,Mira quai lampi orribili
IT\ICCU\MSM\0255013,Guardami! Sul mio ciglio
IT\ICCU\MSM\0255014,"No, non morrai ché i perfidi"
IT\ICCU\MSM\0255015,"O vecchio cor, che batti"
IT\ICCU\MSM\0255016,Buona gente noi siamo
IT\ICCU\MSM\0254556,Questo è l'acciar di Marte
IT\ICCU\MSM\0255024,Se è ver che il cor t'accende
IT\ICCU\MSM\0255025,Non si dà follia maggiore
IT\ICCU\MSM\0254848,"Permetti, o mio Lisetta"
IT\ICCU\MSM\0254849,"Dite in grazia, quei signori"
IT\ICCU\MSM\0254590,Cara e fatal immagine
IT\ICCU\MSM\0254591,M'accende un oggetto
IT\ICCU\MSM\0255076,Versa il mio sangue
IT\ICCU\MSM\0255058,Ella oh ciel ah non m'inganno
IT\ICCU\MSM\0255059,Dunque mio bene
IT\ICCU\MSM\0255230,Allegro scherzoso
IT\ICCU\MSM\0255243,"Andante, Gavotta"
IT\ICCU\MSM\0255244,Sonata 4.
IT\ICCU\MSM\0253897,Cara negli occhi tuoi
IT\ICCU\MSM\0255041,Resta in pace e gli astri amici
IT\ICCU\MSM\0253899,Ah più regger non poss'io
IT\ICCU\MSM\0255359,Ecco il serto
IT\ICCU\MSM\0255071,In questo luogo orrendo
IT\ICCU\MSM\0255077,Quell'occhietto coccoletto
IT\ICCU\MSM\0253900,Con l'innocenza in seno
IT\ICCU\MSM\0253918,Vidi un giorno
IT\ICCU\MSM\0255609,Come sembravi
IT\ICCU\MSM\0255100,Atto 1
IT\ICCU\MSM\0255360,Traditore a questo segno
IT\ICCU\MSM\0255362,Deciso già mi sono
IT\ICCU\MSM\0254866,Oh che orrore
IT\ICCU\MSM\0255102,Un solo quarto d'ora
IT\ICCU\MSM\0255103,Sei morelli e quattro bai
IT\ICCU\MSM\0255616,Sinfonia
IT\ICCU\MSM\0255363,L' amore è una pazzia
IT\ICCU\MSM\0254867,Cielo il mio labbro ispira
IT\ICCU\MSM\0254868,Ah lasciarti in tanto affanno
IT\ICCU\MSM\0254949,Sinfonia
IT\ICCU\MSM\0254459,Un soave e dolce affetto
IT\ICCU\MSM\0254422,Rondo all'Ongarese
IT\ICCU\MSM\0255225,"Andante, presto"
IT\ICCU\MSM\0255226,"Andante, presto"
IT\ICCU\MSM\0255618,Sinfonia
IT\ICCU\MSM\0255623,Sinfonia
IT\ICCU\MSM\0254999,La calunnia è un venticello
IT\ICCU\MSM\0255072,Qual tetro orror m'assale
IT\ICCU\MSM\0255073,Questi è Ulisse
IT\ICCU\MSM\0255061,Due diversi e gravi oggetti
IT\ICCU\MSM\0255227,Moderato
IT\ICCU\MSM\0257324,Se sapeste chi m'accende
IT\ICCU\MSM\0257325,Non sdegnarti a te mi fido
IT\ICCU\MSM\0255062,Scendi o cara
IT\ICCU\MSM\0255063,Ah signor voi non vedete
IT\ICCU\MSM\0254463,Giusto Ciel che ben vedi il mio core
IT\ICCU\MSM\0254068,Perchè da me non viene
IT\ICCU\MSM\0255977,Cora mio ben fuggiamo
IT\ICCU\MSM\0257392,Dimmi che un empio sei
IT\ICCU\MSM\0254513,Marcia
IT\ICCU\MSM\0254514,Paso doble
IT\ICCU\MSM\0255064,Oh dolce e caro istante
IT\ICCU\MSM\0254240,Brutte mostre mi vedute
IT\ICCU\MSM\0257263,Il tenero mio core
IT\ICCU\MSM\0255982,"Bei Männern, welche Liebe fühlen"
IT\ICCU\MSM\0255896,Fra poco a me ricovero
IT\ICCU\MSM\0254533,Per voi fra l'armi intrepido
IT\ICCU\MSM\0255057,Ah per chi serbai finora
IT\ICCU\MSM\0254472,Torna oh figlia a queste braccia
IT\ICCU\MSM\0254480,"Odio, furor, dispetto"
IT\ICCU\MSM\0254437,Povere donne ecco qual è lo stile
IT\ICCU\MSM\0254438,La donna ha bello il core
IT\ICCU\LO1\1119126,Sinfonia
IT\ICCU\MSM\0255897,Tutto è sciolto
IT\ICCU\MSM\0255983,Ne miei lumi esaminate
IT\ICCU\MSM\0255985,Ah perdona al primo affetto
IT\ICCU\MSM\0255986,Quando volto al patrio monte
IT\ICCU\MSM\0254534,Per voi fra l'armi intrepidi
IT\ICCU\MSM\0254535,So che vi lascio in pena
IT\ICCU\MSM\0254536,Oh quanto l'anima or mi consoli
IT\ICCU\MSM\0254721,Oh ciel son avvilita
IT\ICCU\MSM\0254632,Sinfonia
IT\ICCU\MSM\0254439,Se pietà delle mie pene
IT\ICCU\MSM\0254481,Giusto Ciel che ben vedi il mio core
IT\ICCU\MSM\0254482,L' augel che sta sul nido
IT\ICCU\MSM\0255987,Scusate signora
IT\ICCU\MSM\0255032,Dunque andiam più non si tardi
IT\ICCU\MSM\0255033,Alme ree tremate
IT\ICCU\MSM\0255034,Dunque ti stringo al core
IT\ICCU\MSM\0254756,Quel sepolcro che racchiude
IT\ICCU\MSM\0254757,Quello sguardo quall'aspetto
IT\ICCU\MSM\0254759,Ora a lei che mai dirò
IT\ICCU\MSM\0254537,Giusto Ciel d'un core amante
IT\ICCU\MSM\0254538,Non t'affanni la mia sorte
IT\ICCU\MSM\0253737,Ombra cara a te d'intorno
IT\ICCU\MSM\0255068,Per far ben da contadina
IT\ICCU\MSM\0254485,"Ei mi guarda, me tapina"
