RISM_ID,ID,128b,128c
850674812,IT\ICCU\MSM\0076627,"1V,1str","Br,pf"
850674813,IT\ICCU\MSM\0076628,"3V,Coro(2V),1str","S,S,T,Coro(T,B),pf"
850674814,IT\ICCU\MSM\0076629,"1V,1str","T,pf"
850674815,IT\ICCU\MSM\0076630,"1V,1str","Mzs,pf"
850674816,IT\ICCU\MSM\0076631,"1V,1str","B,pf"
850674817,IT\ICCU\MSM\0076632,"1V,1str","B,pf"
850674825,IT\ICCU\MSM\0076638,"1V,1str","T,pf"
850674826,IT\ICCU\MSM\0076639,"1V,Coro(3V),1str","T,Coro(T1,T2,B),pf"
850674827,IT\ICCU\MSM\0076640,"2V,1str","S,B,pf"
850674828,IT\ICCU\MSM\0076641,"1V,1str","T,pf"
850674829,IT\ICCU\MSM\0076648,banda,"str-s,ob,cl1,cl2,cl3,fag1,fag2,tr1,tr2,serp,cor1,cor2,trb1,trb2,gc"
850674830,IT\ICCU\MSM\0076649,1str,pf
850674831,IT\ICCU\MSM\0076650,1str,pf
850674833,IT\ICCU\MSM\0076652,2str,"pf1,pf2"
850674842,IT\ICCU\MSM\0076795,1str,pf
850674854,IT\ICCU\MSM\0076969,1str,pf
850674868,IT\ICCU\MSM\0075956,"3V,2str","T1,T2,B,vlc1,vlc2/$vlc,cb"
850674870,IT\ICCU\MSM\0075958,"Coro(>V),legni,archi",""
850674872,IT\ICCU\MSM\0076103,"5V,1str","S1,S2,A,T,B,pf"
850674889,IT\ICCU\MSM\0076269,"1V,1str","S,pf"
850674893,IT\ICCU\MSM\0076273,"2V,1str","S,A,pf"
850674896,IT\ICCU\MSM\0076277,"1V,1str","B,pf"
850674897,IT\ICCU\MSM\0076278,"1V,1str","T,pf"
850674898,IT\ICCU\MSM\0076279,"1V,1str","B,pf"
850674900,IT\ICCU\MSM\0076281,"1V,1str","S,pf"
850674901,IT\ICCU\MSM\0076282,"2V,1str","S,B,pf"
850674906,IT\ICCU\MSM\0076292,"2V,1str","S,B,pf"
850674907,IT\ICCU\MSM\0076293,"2V,1str","S,B,pf"
850674908,IT\ICCU\MSM\0078765,1str,pf
850674909,IT\ICCU\MSM\0078766,1str,pf
850674914,IT\ICCU\MSM\0076308,"2V,1str","S,B,pf"
850674915,IT\ICCU\MSM\0076309,"1V,1str","S,pf"
850674916,IT\ICCU\MSM\0076310,"2V,1str","S,T,pf"
850674917,IT\ICCU\MSM\0076311,"2V,1str","S,T,pf"
850674918,IT\ICCU\MSM\0076446,"3V,1str","S,B,B,pf"
850674921,IT\ICCU\MSM\0076319,"1V,1str","T,org"
850674931,IT\ICCU\MSM\0076467,"3V,1str","S,T,B,pf"
850674946,IT\ICCU\MSM\0076759,"7V,Coro(4V),1str","S,S,Mzs,Mzs,T,Br,B,Coro(S,A,T,B),pf"
850674948,IT\ICCU\MSM\0076765,"11V,Coro(6V),1str","S,S,Mzs,Mzs,T,T,Br,B,B,B,B,Coro(S,A,T,T,B,B),pf"
850674950,IT\ICCU\MSM\0076767,1str,pf
850674951,IT\ICCU\MSM\0076768,1str,pf
850674952,IT\ICCU\MSM\0076769,1str,pf
850674953,IT\ICCU\MSM\0076770,1str,pf
850674955,IT\ICCU\MSM\0076642,"2V,1str","S,B,pf"
850674956,IT\ICCU\MSM\0076643,"2V,1str","S,S,pf"
850674973,IT\ICCU\MSM\0076796,pf,pf
850674983,IT\ICCU\MSM\0077116,"1V,1str","T,org"
850675016,IT\ICCU\MSM\0076107,"6V,orch","Mzs,Mzs,Mzs,S,T,B,fl1,fl2,ob1,ob2,fag1,fag2,cl1,cl2,cor1,cor2,tr,vl1,vl2,vla,vlc,cb,pf"
850675021,IT\ICCU\MSM\0076261,"3V,1str$4V,Coro(3V),1V",""
850675022,IT\ICCU\MSM\0076262,"3V,1str","T1,T2,B,org"
850675023,IT\ICCU\MSM\0076263,"4V,Coro(3V),1str","T-solo,T1,T2,B,Coro(T,T,B),org"
850675029,IT\ICCU\MSM\0076274,"2V,1str",""
850675031,IT\ICCU\MSM\0074047,"1V,1str","S,pf"
850675036,IT\ICCU\MSM\0074052,"1V,1str","A,pf"
850675037,IT\ICCU\MSM\0074053,"2V,Coro(2V),1str","S,A,Coro(S,A),pf"
850675046,IT\ICCU\MSM\0078770,1str,pf
850675047,IT\ICCU\MSM\0078771,"1V,1str","S,pf"
850675049,IT\ICCU\MSM\0078773,1str,org
850675050,IT\ICCU\MSM\0076437,"2V,1str","S,T,pf"
850675082,IT\ICCU\MSM\0076750,1str,pf
850675083,IT\ICCU\MSM\0076751,pf,""
850675084,IT\ICCU\MSM\0076752,1str,pf
850675085,IT\ICCU\MSM\0076753,1str,pf
850675086,IT\ICCU\MSM\0076754,1str,pf
850675087,IT\ICCU\MSM\0076760,"8V,Coro(5V),1str","S,T,T,T,T,Br,B,B,Coro(S,A,T1,T2,B),pf"
850675088,IT\ICCU\MSM\0076761,"8V,Coro(5V),1str","S,T,T,T,T,Br,B,B,Coro(S,A,T1,T2,B),pf"
850675096,IT\ICCU\MSM\0076912,"3V,orch","S,S,S,ott,fl1,fl2,ob1,ob2,cl1,cl2,fag1,fag2,tr1,tr2,cor1,cor2,cor3,cor4,trb1,trb2,of,vl1,vl2,vla,vlc,cb,b,timp"
850675100,IT\ICCU\MSM\0076916,"1V,1str","S,pf"
850675101,IT\ICCU\MSM\0076917,"1V,1str","S,pf"
850675102,IT\ICCU\MSM\0076918,"1V,1str","V,pf"
850675103,IT\ICCU\MSM\0076919,"1V,1str","V,pf"
850675184,IT\ICCU\MSM\0074045,"1V,1str","Br,pf"
850675185,IT\ICCU\MSM\0074046,"1V,1str","V,pf"
850675246,IT\ICCU\MSM\0077064,banda,"fl,ob,cl-picc,cl1,cl2,cl3,cl-b1,cl-b2,sax-s,cnta1,cnta2,cnta3,cor1,cor2,flic-a1,flic-a2,trb-solo,trb1,trb2,bombno1,bombno2,bombne,flic-cb"
850675322,IT\ICCU\MSM\0074149,7str,"cl-picc,mand1,mand2,mla1,mla2,mla3,chit"
850675323,IT\ICCU\MSM\0074150,7str,"cl-picc,mand1,mand2,mla1,mla2,mla3,chit"
850675324,IT\ICCU\MSM\0074151,10str,"cl-picc,fl,ob,mand1,mand2,mla1,mla2,mla3,chit,cb"
850675347,IT\ICCU\MSM\0074183,"2V,1str","S,A,bc/$S,B,vl1,vl2,vlc,bc"
850675392,IT\ICCU\MSM\0076874,"4V,1str","S1,S2,S3,Mzs,pf"
850675393,IT\ICCU\MSM\0076747,"3V,1str","T1,T2,B,org"
850675394,IT\ICCU\MSM\0076748,"3V,1str","T1,T2,B,org"
850675395,IT\ICCU\MSM\0076749,"3V,1str","T1,T2,B,org"
850675425,IT\ICCU\MSM\0077218,"1V,1str","S,pf"
850675426,IT\ICCU\MSM\0077219,"1V,1str","B,pf"
850675427,IT\ICCU\MSM\0077220,"2V,1str","S,T,pf"
850675428,IT\ICCU\MSM\0077221,"2V,1str","T,B,pf"
850675504,IT\ICCU\MSM\0074152,7str,"cl-picc,mand1,mand2,mla1,mla2,mla3,chit"
850675505,IT\ICCU\MSM\0074153,6str,"cl-picc,mand1,mand2,mla1,mla2,chit"
850675506,IT\ICCU\MSM\0074154,6str,"cl-picc,mand1,mand2,mla1,mla2,chit"
850675534,IT\ICCU\MSM\0074485,1str,pf
850675535,IT\ICCU\MSM\0074486,1str,pf
850675536,IT\ICCU\MSM\0074487,1str,pf
850675537,IT\ICCU\MSM\0074488,1str,pf
850675541,IT\ICCU\MSM\0074492,1str,pf
850675566,IT\ICCU\MSM\0076875,"7V,1Coro(4V),1str","S,S,Mzs,T,B,B,Coro(S,A,T,B),pf"
850675567,IT\ICCU\MSM\0076876,1str,pf
850675587,IT\ICCU\MSM\0077211,"Coro(4V),1str","Coro(S,A,T,B),pf"
850675703,IT\ICCU\MSM\0074484,1str,pf
850675743,IT\ICCU\MSM\0077197,"1V,1str","V,pf"
850675754,IT\ICCU\MSM\0077382,"1V,orch","Mzs,fl1,fl2,cor1,cor2,vl1,vl2,vla,b"
850675804,IT\ICCU\MSM\0077590,"1V,1str","S,pf"
850675827,IT\ICCU\MSM\0078074,"1V,orch","S,ob1,ob2,cor1,cor2,vl1,vl2,vla,b"
850675828,IT\ICCU\MSM\0078075,"1V,orch",""
850675836,IT\ICCU\MSM\0078083,"1V,orch",""
850675849,IT\ICCU\MSM\0074631,1str,pf
850675855,IT\ICCU\MSM\0074473,"2V,fiati","S,S,ott,cl-picc,cl1,cl2,tr1,tr2,cor1,cor2,cor3,trb1,trb2,trb3,of,bombne"
850675858,IT\ICCU\MSM\0074638,"2V,1str","S,T,pf"
850675859,IT\ICCU\MSM\0074639,"2V,1str","S,V,pf"
850675863,IT\ICCU\MSM\0074792,5str,"mand1,mand2,mla1,mla2,chit"
850675864,IT\ICCU\MSM\0074793,6str,"cl-picc,mand1,mand2,mla1,mla2,chit"
850675865,IT\ICCU\MSM\0074794,5str,"mand1,mand2,mla1,mla2,chit"
850675898,IT\ICCU\MSM\0077177,"1V,1str","C,pf"
850675905,IT\ICCU\MSM\0077191,"1V,1str","V,pf"
850675906,IT\ICCU\MSM\0077192,"2V,1str","S/T,Mzs,pf"
850675909,IT\ICCU\MSM\0077195,"1V,1str","V,pf"
850676003,IT\ICCU\MSM\0074635,"2V,1str","T,Mzs,pf"
850676009,IT\ICCU\MSM\0074640,"2V,1str","S,B,pf"
850676010,IT\ICCU\MSM\0074641,1 str,pf
850676017,IT\ICCU\MSM\0074783,"3V,1str","S1,S2,B,org"
850676020,IT\ICCU\MSM\0074795,6str,"mand1,mand2,mla1,mla2,chit,cb"
850676035,IT\ICCU\MSM\0074956,"1V,1str","T,org/$B,org"
850676036,IT\ICCU\MSM\0074957,"1V,1str","T,org"
850676037,IT\ICCU\MSM\0074958,"1V,1str","B,org"
850676038,IT\ICCU\MSM\0074959,"1V,1str","T,org"
850676058,IT\ICCU\MSM\0077185,"4V,1str","S,T,B,B,b"
850676214,IT\ICCU\MSM\0075135,banda,""
850676220,IT\ICCU\MSM\0075291,5str,"vl1,vl2,vla1,vla2,vlc"
850676221,IT\ICCU\MSM\0075292,3str,"vl,vlc,%vla"
850676256,IT\ICCU\MSM\0077840,"2V,1str","S,B,pf"
850676274,IT\ICCU\MSM\0078027,"1V,1str","S,pf"
850676275,IT\ICCU\MSM\0078028,"1V,1str","S,pf"
850676276,IT\ICCU\MSM\0078029,"1V,1str","S,pf"
850676284,IT\ICCU\MSM\0078038,"1V,1str","S,pf"
850676323,IT\ICCU\MSM\0078555,banda,""
850676327,IT\ICCU\MSM\0078558,banda,""
850676329,IT\ICCU\MSM\0078560,banda,""
850676330,IT\ICCU\MSM\0078561,banda,""
850676358,IT\ICCU\MSM\0075121,"1V,1str","T,org"
850676368,IT\ICCU\MSM\0075289,1str,keyb
850676370,IT\ICCU\MSM\0075407,5str,"mand1,mand2,mla1,mla2,chit"
850676371,IT\ICCU\MSM\0075408,5str,"mand1,mand2,mla1,mla2,chit"
850676372,IT\ICCU\MSM\0075409,5str,"mand1,mand2,mla1,mla2,chit"
850676373,IT\ICCU\MSM\0075293,5str,"vl1,vl2,vlc,cb,pf"
850676378,IT\ICCU\MSM\0075298,"1V,1str","S,pf"
850676379,IT\ICCU\MSM\0075416,5str,"mand1,mand2,mla1,mla2,chit"
850676380,IT\ICCU\MSM\0075417,5str,"mand1,mand2,mla1,mla2,chit"
850676381,IT\ICCU\MSM\0075418,5str,"mand1,mand2,mla1,mla2,chit"
850676403,IT\ICCU\MSM\0077841,"1V,5archi","C,vl1,vl2,vla,vlc,cb"
850676404,IT\ICCU\MSM\0077842,"1V,5archi","C,vl1,vl2,vla,vlc,cb"
850676405,IT\ICCU\MSM\0077843,"1V,5archi","C,vl1,vl2,vla,vlc,b"
850676406,IT\ICCU\MSM\0077844,"1V,1str","C,pf"
850676407,IT\ICCU\MSM\0077845,"1V,1str","C,pf"
850676408,IT\ICCU\MSM\0077846,"1V,1str","C,pf"
850676409,IT\ICCU\MSM\0077847,"1V,1str","C,pf"
850676410,IT\ICCU\MSM\0077848,"1V,1str","C,pf"
850676411,IT\ICCU\MSM\0077849,"1V,1str","C,pf"
850676445,IT\ICCU\MSM\0078211,"1V,1str","S,b"
850676476,IT\ICCU\MSM\0078557,banda,""
850676499,IT\ICCU\MSM\0075255,6str,"cl,mand1,mand2,mla1,mla2,chit"
850676500,IT\ICCU\MSM\0075256,5str,"mand1,mand2,mla1,mla2,chit"
850676516,IT\ICCU\MSM\0075398,5str,"mand1,mand2,mla1,mla2,chit"
850676517,IT\ICCU\MSM\0075399,5str,"mand1,mand2,mla1,mla2,chit"
850676520,IT\ICCU\MSM\0075402,5str,"mand1,mand2,mla1,mla2,chit"
850676521,IT\ICCU\MSM\0075410,5str,"mand1,mand2,mla1,mla2,chit"
850676522,IT\ICCU\MSM\0075411,5str,"mand1,mand2,mla1,mla2,chit"
850676523,IT\ICCU\MSM\0075412,5str,"mand1,mand2,mla1,mla2,chit"
850676524,IT\ICCU\MSM\0075413,5str,"mand1,mand2,mla1,mla2,chit"
850676525,IT\ICCU\MSM\0075414,6str,"mand1,mand2,mla1,mla2,mla3,chit"
850676526,IT\ICCU\MSM\0075415,5str,"mand1,mand2,mla1,mla2,chit"
850676527,IT\ICCU\MSM\0075539,1str,pf
850676528,IT\ICCU\MSM\0075540,1str,pf
850676529,IT\ICCU\MSM\0075541,1str,pf
850676530,IT\ICCU\MSM\0075542,1str,pf
850676532,IT\ICCU\MSM\0075419,5str,"mand1,mand2,mla1,mla2,chit"
850676533,IT\ICCU\MSM\0075420,5str,"mand1,mand2,mla1,mla2,chit"
850676534,IT\ICCU\MSM\0075421,5str,"mand1,mand2,mla1,mla2,chit"
850676535,IT\ICCU\MSM\0075422,6str,"cl-picc,mand1,mand2,mla1,mla2,chit"
850676536,IT\ICCU\MSM\0075423,5str,"mand1,mand2,mla1,mla2,chit"
850676537,IT\ICCU\MSM\0075424,5str,"mand1,mand2,mla1,mla2,chit"
850676538,IT\ICCU\MSM\0075550,1str,pf
